model,strategy,n,seed,rmse_min,precision_min,recall_min,f1_min,n_true_viol_min,coverage90_min,coverage50_min,coverage80_min,coverage95_min,rmse_night,recall_night,coverage90_night,map_kb,map_kw,map_gamma,map_demand,map_rough,map_dose
simgp24,random,6,0,0.050874842772969844,1.0,0.9230769230769231,0.9600000000000001,39,1.0,0.7209302325581395,1.0,1.0,0.07620641507238825,0.6206896551724138,0.9883720930232558,0.1,0.6,1.0,0.85,1.1,1.05
simgp24_g75,random,6,0,0.14394572217089743,1.0,0.5384615384615384,0.7000000000000001,39,0.7325581395348837,0.3953488372093023,0.627906976744186,0.7441860465116279,,,,,,,,,
simgp_timeblind,random,6,0,0.2793365606525764,1.0,0.15384615384615385,0.2666666666666667,39,0.32558139534883723,,,,0.22283853282993488,0.20689655172413793,0.5465116279069767,,,,,,
mean_of_samples,random,6,0,0.4849816269143284,1.0,0.0,0.0,39,0.0,,,,0.425276980171896,0.0,0.0,,,,,,
simgp24,random,7,0,0.04847015367752764,1.0,0.9230769230769231,0.9600000000000001,39,1.0,0.7294117647058823,0.9882352941176471,1.0,0.07287667886734664,0.6206896551724138,0.9882352941176471,0.1,0.6,1.0,0.85,1.1,1.05
simgp24_g75,random,7,0,0.14252302964881933,1.0,0.5384615384615384,0.7000000000000001,39,0.7294117647058823,0.38823529411764707,0.6235294117647059,0.7411764705882353,,,,,,,,,
simgp_timeblind,random,7,0,0.27267107450024436,1.0,0.15384615384615385,0.2666666666666667,39,0.3176470588235294,,,,0.21618905754229079,0.20689655172413793,0.5529411764705883,,,,,,
mean_of_samples,random,7,0,0.4822735263053671,1.0,0.0,0.0,39,0.0,,,,0.4228643629703585,0.0,0.0,,,,,,
simgp24,random,8,0,0.04966344726598988,1.0,0.8947368421052632,0.9444444444444444,38,0.9880952380952381,0.6309523809523809,0.9880952380952381,1.0,0.07243355956999255,0.6071428571428571,0.9880952380952381,0.7,0.6,1.0,1.0,1.1,1.05
simgp24_g75,random,8,0,0.15560300375236016,1.0,0.5,0.6666666666666666,38,0.5476190476190477,0.30952380952380953,0.42857142857142855,0.6428571428571429,,,,,,,,,
simgp_timeblind,random,8,0,0.2721253892317593,1.0,0.15789473684210525,0.2727272727272727,38,0.2857142857142857,,,,0.21614604363651568,0.21428571428571427,0.4523809523809524,,,,,,
mean_of_samples,random,8,0,0.4345942472954082,1.0,0.0,0.0,38,0.0,,,,0.38017642595007733,0.0,0.0,,,,,,
simgp24,random,9,0,0.04708392936892634,1.0,0.918918918918919,0.9577464788732395,37,0.9879518072289156,0.6867469879518072,0.9879518072289156,1.0,0.0724346712437358,0.6071428571428571,0.9879518072289156,0.25,0.6,1.0,0.85,0.9,1.05
simgp24_g75,random,9,0,0.15634260520552393,1.0,0.5135135135135135,0.6785714285714285,37,0.5180722891566265,0.3373493975903614,0.42168674698795183,0.6385542168674698,,,,,,,,,
simgp_timeblind,random,9,0,0.27467839240175074,1.0,0.16216216216216217,0.27906976744186046,37,0.2891566265060241,,,,0.2186783272732754,0.21428571428571427,0.43373493975903615,,,,,,
mean_of_samples,random,9,0,0.41595073550094874,1.0,0.0,0.0,37,0.0,,,,0.36425560934087114,0.0,0.0,,,,,,
simgp24,random,10,0,0.047203688431724906,1.0,0.918918918918919,0.9577464788732395,37,0.9878048780487805,0.6341463414634146,0.9878048780487805,1.0,0.07332372861535173,0.6071428571428571,0.9878048780487805,0.4,0.6,1.0,0.85,0.9,1.1
simgp24_g75,random,10,0,0.1589097027842428,1.0,0.5135135135135135,0.6785714285714285,37,0.47560975609756095,0.32926829268292684,0.4146341463414634,0.6097560975609756,,,,,,,,,
simgp_timeblind,random,10,0,0.27675289446392676,1.0,0.16216216216216217,0.27906976744186046,37,0.2926829268292683,,,,0.22154498208429949,0.21428571428571427,0.43902439024390244,,,,,,
mean_of_samples,random,10,0,0.43263759300691607,1.0,0.0,0.0,37,0.0,,,,0.3788283879215445,0.0,0.0,,,,,,
simgp24,random,11,0,0.050507273044559875,1.0,0.9444444444444444,0.9714285714285714,36,0.9876543209876543,0.8395061728395061,0.9629629629629629,0.9876543209876543,0.056699352060430155,0.7777777777777778,0.9876543209876543,0.7,0.6,1.0,0.85,0.9,1.1
simgp24_g75,random,11,0,0.12493020858867591,0.8421052631578947,0.8888888888888888,0.8648648648648649,36,0.8271604938271605,0.25925925925925924,0.691358024691358,0.9012345679012346,,,,,,,,,
simgp_timeblind,random,11,0,0.2761529528223952,1.0,0.2222222222222222,0.3636363636363636,36,0.3333333333333333,,,,0.21983131785599655,0.2962962962962963,0.4691358024691358,,,,,,
mean_of_samples,random,11,0,0.39496053466139475,1.0,0.0,0.0,36,0.0,,,,0.3469345691569631,0.0,0.0,,,,,,
simgp24,random,12,0,0.04705314718033546,1.0,0.9444444444444444,0.9714285714285714,36,1.0,0.8625,0.975,1.0,0.050743380922762975,0.8148148148148148,0.9875,0.7,0.6,1.0,0.85,0.9,1.1
