model,strategy,n,seed,rmse,mae,precision,recall,f1,n_true_viol,coverage90,coverage50,coverage80,coverage95,map_kb,map_kw,map_gamma,map_demand,map_rough,map_dose,recall_all
mean_of_samples,random,9,1,0.45320089182406975,0.3982635588483627,1.0,0.0,0.0,343,,,,,,,,,,,
nearest_sample,random,9,1,0.41145447974355714,0.26705379625095954,0.8484848484848485,0.08163265306122448,0.14893617021276595,343,,,,,,,,,,,
decay_only,random,9,1,0.19642888319864346,0.1520389695233293,0.7669491525423728,0.5276967930029155,0.6252158894645942,343,,,,,,,,,,,
simgp_core,random,10,1,0.07648956090030336,0.047049180021152666,0.9884615384615385,0.7514619883040936,0.8538205980066446,342,0.9578503688092729,0.6880927291886196,0.9199157007376185,0.9620653319283456,0.25,0.6,1.0,0.85,0.9,0.9,0.7507246376811594
simgp_core_nogp,random,10,1,0.07769205311598017,0.04881157533449834,0.9886792452830189,0.7660818713450293,0.8632619439868204,342,0.9546891464699684,0.6343519494204426,0.9262381454162276,0.9610115911485775,,,,,,,
simgp_core_g75,random,10,1,0.12282576922393615,0.07094714135062978,0.935064935064935,0.8421052631578947,0.8861538461538462,342,0.7639620653319283,0.40569020021074814,0.6912539515279241,0.8145416227608009,,,,,,,
physgp_core,random,10,1,0.17313253723743427,0.1192422290167783,0.8833922261484098,0.7309941520467836,0.7999999999999999,342,0.6512118018967334,0.29610115911485774,0.5458377239199157,0.7112750263435195,,,,,,,
physgp_rich,random,10,1,0.1614406204220816,0.11540139915061534,0.8771929824561403,0.7309941520467836,0.7974481658692184,342,0.6954689146469969,0.2655426765015806,0.5331928345626976,0.768177028451001,,,,,,,
simgp_rich,random,10,1,0.07771326194483413,0.04851006638272459,0.9887218045112782,0.7690058479532164,0.8651315789473685,342,0.9536354056902002,0.6796628029504742,0.9199157007376185,0.9620653319283456,,,,,,,
pinn_rich,random,10,1,0.2206283511975638,0.16754890034516956,0.9492753623188406,0.3830409356725146,0.5458333333333334,342,0.17175974710221287,0.05374077976817703,0.1148577449947313,0.20126448893572182,,,,,,,
