model,strategy,n,seed,rmse,mae,precision,recall,f1,n_true_viol,coverage90,coverage50,coverage80,coverage95,map_kb,map_kw,map_gamma,map_demand,map_rough,map_dose,recall_all
simgp_core_g75,random,15,2,0.09417037095176704,0.05421481646446855,1.0,1.0,1.0,0,0.85,0.75,0.85,0.9,,,,,,,
physgp_core,random,15,2,0.11056468456047855,0.07124788460925852,1.0,1.0,1.0,0,0.75,0.45,0.75,0.8,,,,,,,
physgp_rich,random,15,2,0.1280734371638995,0.07733681160712694,1.0,1.0,1.0,0,0.7,0.4,0.65,0.75,,,,,,,
simgp_rich,random,15,2,0.09139747539037817,0.05618551935929909,1.0,1.0,1.0,0,1.0,0.9,1.0,1.0,,,,,,,
pinn_rich,random,15,2,0.15103030284930805,0.0945200917187493,1.0,1.0,1.0,0,0.45,0.3,0.45,0.45,,,,,,,
mean_of_samples,random,15,2,0.17299079838685055,0.1449043970341867,1.0,1.0,1.0,0,,,,,,,,,,,
nearest_sample,random,15,2,0.18314506472568612,0.12018192559300897,1.0,1.0,1.0,0,,,,,,,,,,,
decay_only,random,15,2,0.11134789664298785,0.082037458971252,1.0,1.0,1.0,0,,,,,,,,,,,
simgp_core,uncertainty,3,2,0.08154511794344335,0.05660519508459809,0.0,1.0,0.0,0,1.0,0.875,1.0,1.0,0.1,0.3,0.5,1.15,1.1,1.0,0.0
simgp_core,uncertainty,4,2,0.06856458514616698,0.04768651709135568,0.0,1.0,0.0,0,0.967741935483871,0.8709677419354839,0.9354838709677419,1.0,0.1,0.3,0.5,1.15,1.0,1.0,0.0
simgp_core,uncertainty,5,2,0.06457267736795218,0.045304943680463124,0.0,1.0,0.0,0,1.0,0.8,0.9333333333333333,1.0,0.1,0.3,0.5,1.15,1.0,1.05,0.0
simgp_core,uncertainty,6,2,0.06529282715213772,0.04519278004458248,0.0,1.0,0.0,0,1.0,0.7586206896551724,0.896551724137931,1.0,0.25,0.1,0.0,1.15,1.0,0.9,0.0
simgp_core,uncertainty,7,2,0.06020823822666712,0.045367448367372595,1.0,1.0,1.0,0,1.0,0.75,0.9642857142857143,1.0,0.1,0.3,0.5,1.15,1.0,1.05,0.0
simgp_core,uncertainty,8,2,0.061661292706717656,0.043412168762524656,1.0,1.0,1.0,0,1.0,0.7407407407407407,0.9259259259259259,1.0,0.1,0.3,0.5,1.15,1.0,1.05,0.0
simgp_core,uncertainty,9,2,0.059831460114389654,0.04291130908231784,1.0,1.0,1.0,0,0.9615384615384616,0.7692307692307693,0.9230769230769231,1.0,0.1,0.3,0.5,1.15,1.1,1.05,0.0
simgp_core,uncertainty,10,2,0.06247486127488378,0.0434067572840617,1.0,1.0,1.0,0,1.0,0.72,0.88,1.0,0.1,0.3,0.0,1.15,1.0,0.95,0.0
simgp_core,uncertainty,11,2,0.056081132518043635,0.03863899298361271,1.0,1.0,1.0,0,1.0,0.9166666666666666,1.0,1.0,0.1,0.3,0.0,1.15,1.0,0.95,0.0
simgp_core,uncertainty,12,2,0.053458689034819123,0.03881166430317028,1.0,1.0,1.0,0,1.0,0.8260869565217391,1.0,1.0,0.1,0.3,0.0,1.15,1.0,0.95,0.0
simgp_core,uncertainty,13,2,0.055939600154358726,0.04154000824906528,1.0,1.0,1.0,0,1.0,0.8181818181818182,1.0,1.0,0.1,0.3,0.0,1.15,1.0,0.95,0.0
simgp_core,uncertainty,14,2,0.05472758357223671,0.04143891282980875,1.0,1.0,1.0,0,1.0,0.8095238095238095,0.9523809523809523,1.0,0.1,0.3,0.5,1.15,1.0,1.1,0.0
simgp_core,uncertainty,15,2,0.04795477116006149,0.035258590725225095,1.0,1.0,1.0,0,1.0,0.9,1.0,1.0,0.1,0.3,0.5,1.15,1.0,1.1,0.0
simgp_core,straddle,3,2,0.07516425853111226,0.05402915826100775,1.0,1.0,1.0,0,1.0,0.78125,0.96875,1.0,0.25,0.1,0.0,1.15,0.9,1.0,0.0
simgp_core,straddle,4,2,0.07502091469402779,0.053963437977654474,1.0,1.0,1.0,0,1.0,0.7741935483870968,0.967741935483871,1.0,0.1,0.1,0.0,0.85,1.1,0.95,0.0
simgp_core,straddle,5,2,0.09197416197885226,0.06376223539212175,1.0,1.0,1.0,0,0.9333333333333333,0.6666666666666666,0.8666666666666667,1.0,0.1,0.1,0.0,0.85,1.1,0.9,0.0
simgp_core,straddle,6,2,0.06997177218820322,0.056459509621304756,1.0,1.0,1.0,0,1.0,0.7241379310344828,0.9310344827586207,1.0,0.1,0.3,0.0,1.15,1.0,1.05,0.0
simgp_core,straddle,7,2,0.054108912895408735,0.04067253204317282,1.0,1.0,1.0,0,1.0,0.6785714285714286,0.9642857142857143,1.0,0.1,0.3,0.0,1.15,0.9,1.0,0.0
simgp_core,straddle,8,2,0.05701415391090034,0.043529950536757504,1.0,1.0,1.0,0,1.0,0.6666666666666666,0.9629629629629629,1.0,0.1,0.3,0.0,1.15,0.9,1.0,0.0
simgp_core,straddle,9,2,0.05263049232847532,0.038529617322356824,1.0,1.0,1.0,0,1.0,0.6923076923076923,0.9615384615384616,1.0,0.1,0.3,0.0,1.15,0.9,1.0,0.0
simgp_core,straddle,10,2,0.05919103581814904,0.044393735531709784,1.0,1.0,1.0,0,1.0,0.96,1.0,1.0,0.1,0.3,0.5,1.15,0.9,1.1,0.0
simgp_core,straddle,11,2,0.06041402741133723,0.04578469081555294,1.0,1.0,1.0,0,1.0,0.9166666666666666,1.0,1.0,0.1,0.3,0.5,1.15,1.1,1.1,0.0
simgp_core,straddle,12,2,0.06278026864213887,0.04733733160542531,1.0,1.0,1.0,0,1.0,0.8695652173913043,1.0,1.0,0.1,0.3,0.5,1.15,0.9,1.1,0.0
simgp_core,straddle,13,2,0.06261053343438161,0.048022281493804726,1.0,1.0,1.0,0,1.0,0.8636363636363636,1.0,1.0,0.1,0.3,0.5,1.15,0.9,1.1,0.0
simgp_core,straddle,14,2,0.0636440470915497,0.05024559341318158,1.0,1.0,1.0,0,1.0,0.8571428571428571,1.0,1.0,0.1,0.3,0.5,1.15,0.9,1.1,0.0
simgp_core,straddle,15,2,0.0643781887375407,0.05319194373725862,1.0,1.0,1.0,0,1.0,0.8,1.0,1.0,0.1,0.3,0.5,1.15,0.9,1.1,0.0
simgp_core,random,3,3,0.17437214012029476,0.14626417143210885,0.0,1.0,0.0,0,0.96875,0.375,0.8125,0.96875,0.1,0.1,1.0,0.85,1.1,1.0,0.0
simgp_core_nogp,random,3,3,0.17498269108388026,0.143788522052695,0.0,1.0,0.0,0,0.96875,0.3125,0.90625,0.96875,,,,,,,
simgp_core_g75,random,3,3,0.13700681692469016,0.11488084238034889,0.0,1.0,0.0,0,0.625,0.25,0.53125,0.8125,,,,,,,
physgp_core,random,3,3,0.15832236633986513,0.12271592988130947,1.0,1.0,1.0,0,0.46875,0.09375,0.40625,0.53125,,,,,,,
physgp_rich,random,3,3,0.1587384567134445,0.12317806995848554,1.0,1.0,1.0,0,0.46875,0.125,0.40625,0.53125,,,,,,,
simgp_rich,random,3,3,0.17343259168486636,0.14618266145118228,0.0,1.0,0.0,0,0.96875,0.375,0.90625,0.96875,,,,,,,
pinn_rich,random,3,3,0.2387822255639211,0.15061160480465163,1.0,1.0,1.0,0,0.4375,0.25,0.40625,0.53125,,,,,,,
mean_of_samples,random,3,3,0.1957480650009496,0.14109295714936237,1.0,1.0,1.0,0,,,,,,,,,,,
nearest_sample,random,3,3,0.2564714674393619,0.16375371502035482,1.0,1.0,1.0,0,,,,,,,,,,,
decay_only,random,3,3,0.1587384567131013,0.12317806995824146,1.0,1.0,1.0,0,,,,,,,,,,,
simgp_core,random,4,3,0.12987180450296096,0.10279906253980059,1.0,1.0,1.0,0,0.9032258064516129,0.5483870967741935,0.8709677419354839,0.967741935483871,0.1,0.1,1.0,1.0,0.9,1.0,0.0
simgp_core_nogp,random,4,3,0.12878972636599842,0.10867999003388952,1.0,1.0,1.0,0,0.967741935483871,0.3548387096774194,0.9032258064516129,0.967741935483871,,,,,,,
simgp_core_g75,random,4,3,0.10712351006933647,0.07389961221446421,1.0,1.0,1.0,0,0.8387096774193549,0.5483870967741935,0.8387096774193549,0.8709677419354839,,,,,,,
physgp_core,random,4,3,0.1508334214212887,0.11047955712298471,1.0,1.0,1.0,0,0.4838709677419355,0.16129032258064516,0.3870967741935484,0.5806451612903226,,,,,,,
physgp_rich,random,4,3,0.1516209164527906,0.11150590898418095,1.0,1.0,1.0,0,0.5483870967741935,0.1935483870967742,0.41935483870967744,0.5806451612903226,,,,,,,
simgp_rich,random,4,3,0.12879120695589244,0.10868756187627382,1.0,1.0,1.0,0,0.967741935483871,0.3870967741935484,0.9354838709677419,0.967741935483871,,,,,,,
mean_of_samples,random,4,3,0.19971772595387435,0.13081998235366665,1.0,1.0,1.0,0,,,,,,,,,,,
nearest_sample,random,4,3,0.25555965998285,0.1606147871506343,1.0,1.0,1.0,0,,,,,,,,,,,
decay_only,random,4,3,0.15161806663059152,0.11150379544031816,1.0,1.0,1.0,0,,,,,,,,,,,
simgp_core,random,5,3,0.09084291093822328,0.06287735820967846,1.0,1.0,1.0,0,0.9666666666666667,0.8333333333333334,0.9666666666666667,0.9666666666666667,0.1,0.1,1.0,1.0,0.9,1.05,0.0
simgp_core_nogp,random,5,3,0.10433772947046364,0.08554072690890857,1.0,1.0,1.0,0,0.9666666666666667,0.5,0.8666666666666667,0.9666666666666667,,,,,,,
simgp_core_g75,random,5,3,0.08842478557237327,0.05135680851587665,1.0,1.0,1.0,0,0.8666666666666667,0.6333333333333333,0.8333333333333334,0.9,,,,,,,
physgp_core,random,5,3,0.1420047884716049,0.08878686650756455,1.0,1.0,1.0,0,0.9,0.5666666666666667,0.8,0.9333333333333333,,,,,,,
physgp_rich,random,5,3,0.1420799495061026,0.09144783228786779,1.0,1.0,1.0,0,0.9,0.5,0.8,0.9,,,,,,,
simgp_rich,random,5,3,0.10392462990509571,0.08503546723777249,1.0,1.0,1.0,0,0.9666666666666667,0.5333333333333333,0.9333333333333333,0.9666666666666667,,,,,,,
pinn_rich,random,5,3,0.220654944095663,0.13272446026831958,1.0,1.0,1.0,0,0.4,0.16666666666666666,0.36666666666666664,0.5,,,,,,,
mean_of_samples,random,5,3,0.20246571163133734,0.13555222794853866,1.0,1.0,1.0,0,,,,,,,,,,,
nearest_sample,random,5,3,0.260389762760088,0.15784549987312554,1.0,1.0,1.0,0,,,,,,,,,,,
decay_only,random,5,3,0.14573603334675236,0.09687685734709696,1.0,1.0,1.0,0,,,,,,,,,,,
simgp_core,random,6,3,0.09567690285740116,0.06647558290593629,1.0,1.0,1.0,0,0.9655172413793104,0.7931034482758621,0.9655172413793104,0.9655172413793104,0.1,0.1,1.0,1.15,1.0,0.95,0.0
simgp_core_nogp,random,6,3,0.10730624073300807,0.08700883093290089,1.0,1.0,1.0,0,0.9655172413793104,0.4482758620689655,0.8620689655172413,0.9655172413793104,,,,,,,
simgp_core_g75,random,6,3,0.08215505205908463,0.049479656576963224,1.0,1.0,1.0,0,0.8620689655172413,0.7241379310344828,0.8620689655172413,0.9310344827586207,,,,,,,
physgp_core,random,6,3,0.15418875599914306,0.09931422888560502,1.0,1.0,1.0,0,0.9310344827586207,0.5517241379310345,0.7931034482758621,0.9310344827586207,,,,,,,
physgp_rich,random,6,3,0.15426049137321465,0.09893667568524092,1.0,1.0,1.0,0,0.8275862068965517,0.5172413793103449,0.7931034482758621,0.9310344827586207,,,,,,,
simgp_rich,random,6,3,0.107110873778291,0.08580906927728796,1.0,1.0,1.0,0,0.9655172413793104,0.6896551724137931,0.9655172413793104,0.9655172413793104,,,,,,,
mean_of_samples,random,6,3,0.20419578972990504,0.14065012028747043,1.0,1.0,1.0,0,,,,,,,,,,,
nearest_sample,random,6,3,0.2655119684377863,0.1650027911856853,1.0,1.0,1.0,0,,,,,,,,,,,
decay_only,random,6,3,0.15503556160888698,0.10173389050405143,1.0,1.0,1.0,0,,,,,,,,,,,
simgp_core,random,7,3,0.07433916281745107,0.04750807389796494,1.0,1.0,1.0,0,0.9642857142857143,0.8214285714285714,0.9642857142857143,0.9642857142857143,0.1,0.1,1.0,1.0,1.1,1.0,0.0
simgp_core_nogp,random,7,3,0.0916584886304694,0.06977990592992046,1.0,1.0,1.0,0,0.9642857142857143,0.6071428571428571,0.8214285714285714,0.9642857142857143,,,,,,,
simgp_core_g75,random,7,3,0.08515110475630765,0.05066962992784431,1.0,1.0,1.0,0,0.8571428571428571,0.6785714285714286,0.8571428571428571,0.9285714285714286,,,,,,,
physgp_core,random,7,3,0.16497003158801177,0.10560226080063972,1.0,1.0,1.0,0,0.8571428571428571,0.42857142857142855,0.75,0.9285714285714286,,,,,,,
physgp_rich,random,7,3,0.15961887268906436,0.09939962204715515,1.0,1.0,1.0,0,0.8214285714285714,0.39285714285714285,0.6428571428571429,0.8571428571428571,,,,,,,
simgp_rich,random,7,3,0.10164646732088424,0.07729016233273035,1.0,1.0,1.0,0,0.8928571428571429,0.75,0.8928571428571429,0.9285714285714286,,,,,,,
mean_of_samples,random,7,3,0.2091418559714593,0.14106894040206086,1.0,1.0,1.0,0,,,,,,,,,,,
nearest_sample,random,7,3,0.26936480857957684,0.16713644313005274,1.0,1.0,1.0,0,,,,,,,,,,,
decay_only,random,7,3,0.16581615014164214,0.10737775242266791,1.0,1.0,1.0,0,,,,,,,,,,,
simgp_core,random,8,3,0.0903324063527786,0.059725887719990295,1.0,1.0,1.0,0,0.9259259259259259,0.7407407407407407,0.8518518518518519,0.9259259259259259,0.1,0.1,1.0,1.0,1.1,1.0,0.0
simgp_core_nogp,random,8,3,0.09025690913061486,0.067715869013319,1.0,1.0,1.0,0,0.9629629629629629,0.6296296296296297,0.8148148148148148,0.9629629629629629,,,,,,,
simgp_core_g75,random,8,3,0.09744017445270205,0.0633280129582625,1.0,1.0,1.0,0,0.8148148148148148,0.6296296296296297,0.8148148148148148,0.8888888888888888,,,,,,,
physgp_core,random,8,3,0.14309799843245788,0.0813242938895591,1.0,1.0,1.0,0,0.8518518518518519,0.5185185185185185,0.7407407407407407,0.9259259259259259,,,,,,,
physgp_rich,random,8,3,0.14454832059963574,0.08849535962960452,1.0,1.0,1.0,0,0.7777777777777778,0.4074074074074074,0.7777777777777778,0.8518518518518519,,,,,,,
simgp_rich,random,8,3,0.09246123416266327,0.06554355584244585,1.0,1.0,1.0,0,0.9259259259259259,0.7407407407407407,0.8888888888888888,0.9259259259259259,,,,,,,
pinn_rich,random,8,3,0.1918806900600515,0.11682694354670646,1.0,1.0,1.0,0,0.4444444444444444,0.25925925925925924,0.4074074074074074,0.5185185185185185,,,,,,,
mean_of_samples,random,8,3,0.20215942657606678,0.14676056848940708,1.0,1.0,1.0,0,,,,,,,,,,,
nearest_sample,random,8,3,0.27395251266383663,0.17064110974364308,1.0,1.0,1.0,0,,,,,,,,,,,
decay_only,random,8,3,0.1490309147822862,0.09534799544693835,1.0,1.0,1.0,0,,,,,,,,,,,
simgp_core,random,9,3,0.09220334088886721,0.06220339920542584,1.0,1.0,1.0,0,0.9230769230769231,0.7307692307692307,0.8461538461538461,0.9230769230769231,0.1,0.1,1.0,1.0,1.1,1.0,0.0
simgp_core_nogp,random,9,3,0.09177967051963401,0.06900374716298975,1.0,1.0,1.0,0,0.9615384615384616,0.6153846153846154,0.8076923076923077,0.9615384615384616,,,,,,,
simgp_core_g75,random,9,3,0.09744843629482239,0.05998901284398427,1.0,1.0,1.0,0,0.8076923076923077,0.6153846153846154,0.7692307692307693,0.8846153846153846,,,,,,,
physgp_core,random,9,3,0.1408549598989992,0.07960875415717386,1.0,1.0,1.0,0,0.7692307692307693,0.4230769230769231,0.7307692307692307,0.8846153846153846,,,,,,,
physgp_rich,random,9,3,0.14923165354291734,0.09427527194504949,1.0,1.0,1.0,0,0.7692307692307693,0.34615384615384615,0.6923076923076923,0.8076923076923077,,,,,,,
simgp_rich,random,9,3,0.09903376379811385,0.0693350107228205,1.0,1.0,1.0,0,0.8846153846153846,0.6923076923076923,0.8461538461538461,0.9230769230769231,,,,,,,
mean_of_samples,random,9,3,0.20571377223198106,0.15502411556943646,1.0,1.0,1.0,0,,,,,,,,,,,
nearest_sample,random,9,3,0.14437446308868135,0.08932635258743786,1.0,1.0,1.0,0,,,,,,,,,,,
decay_only,random,9,3,0.14834343219327617,0.09506651616011653,1.0,1.0,1.0,0,,,,,,,,,,,
simgp_core,random,10,3,0.08691156978081092,0.053545722721987925,1.0,1.0,1.0,0,0.92,0.84,0.92,0.92,0.1,0.3,0.0,1.0,0.9,1.1,0.0
simgp_core_nogp,random,10,3,0.08848402239494148,0.06487447717519884,1.0,1.0,1.0,0,0.92,0.6,0.88,0.96,,,,,,,
simgp_core_g75,random,10,3,0.09564240374441174,0.05345953663985111,1.0,1.0,1.0,0,0.88,0.76,0.84,0.88,,,,,,,
physgp_core,random,10,3,0.15695651022312773,0.09078520214580126,1.0,1.0,1.0,0,0.8,0.44,0.72,0.8,,,,,,,
physgp_rich,random,10,3,0.15501036560816606,0.08771159836382939,1.0,1.0,1.0,0,0.84,0.52,0.8,0.88,,,,,,,
simgp_rich,random,10,3,0.08594758685718155,0.05143416983010643,1.0,1.0,1.0,0,0.92,0.8,0.92,0.92,,,,,,,
pinn_rich,random,10,3,0.13353317926563962,0.07840336520924783,1.0,1.0,1.0,0,0.52,0.28,0.48,0.6,,,,,,,
mean_of_samples,random,10,3,0.20657756456929352,0.1487086514862704,1.0,1.0,1.0,0,,,,,,,,,,,
nearest_sample,random,10,3,0.14818650242920897,0.0922244257519564,1.0,1.0,1.0,0,,,,,,,,,,,
decay_only,random,10,3,0.16157458705989422,0.09853420679725942,1.0,1.0,1.0,0,,,,,,,,,,,
simgp_core,random,11,3,0.07674239586757252,0.047884906456734516,1.0,1.0,1.0,0,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.1,0.1,1.0,1.0,0.9,1.0,0.0
simgp_core_nogp,random,11,3,0.08303705725946589,0.05837039171129352,1.0,1.0,1.0,0,0.9166666666666666,0.7083333333333334,0.8333333333333334,0.9583333333333334,,,,,,,
simgp_core_g75,random,11,3,0.09673323248417343,0.05608178077871027,1.0,1.0,1.0,0,0.875,0.6666666666666666,0.8333333333333334,0.875,,,,,,,
physgp_core,random,11,3,0.15806097145312817,0.08848814268692724,1.0,1.0,1.0,0,0.875,0.5416666666666666,0.75,0.875,,,,,,,
physgp_rich,random,11,3,0.1677174356188703,0.10203666823909381,1.0,1.0,1.0,0,0.8333333333333334,0.4583333333333333,0.8333333333333334,0.875,,,,,,,
simgp_rich,random,11,3,0.07625315772384689,0.04604300135772302,1.0,1.0,1.0,0,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.9166666666666666,,,,,,,
mean_of_samples,random,11,3,0.2094090422729384,0.1465870523436602,1.0,1.0,1.0,0,,,,,,,,,,,
nearest_sample,random,11,3,0.14994534271664603,0.09203287121528768,1.0,1.0,1.0,0,,,,,,,,,,,
decay_only,random,11,3,0.16449288447715354,0.10098321693752443,1.0,1.0,1.0,0,,,,,,,,,,,
simgp_core,random,12,3,0.08205321771892518,0.05528989740402837,1.0,1.0,1.0,0,0.9565217391304348,0.8695652173913043,0.9565217391304348,0.9565217391304348,0.1,0.1,1.0,1.0,0.9,1.0,0.0
simgp_core_nogp,random,12,3,0.08611906242190417,0.0619795126219856,1.0,1.0,1.0,0,0.9130434782608695,0.6086956521739131,0.8260869565217391,0.9565217391304348,,,,,,,
simgp_core_g75,random,12,3,0.09634027789554228,0.05798049623274607,1.0,1.0,1.0,0,0.8695652173913043,0.6956521739130435,0.8260869565217391,0.8695652173913043,,,,,,,
physgp_core,random,12,3,0.16191481745327754,0.09242432156710711,1.0,1.0,1.0,0,0.8695652173913043,0.391304347826087,0.7391304347826086,0.8695652173913043,,,,,,,
physgp_rich,random,12,3,0.17141665477619458,0.10854357681748138,1.0,1.0,1.0,0,0.8260869565217391,0.4782608695652174,0.7391304347826086,0.8695652173913043,,,,,,,
simgp_rich,random,12,3,0.08222863961721899,0.04981717479288448,1.0,1.0,1.0,0,0.9565217391304348,0.8260869565217391,0.9130434782608695,0.9565217391304348,,,,,,,
pinn_rich,random,12,3,0.1492649127949347,0.08876805024502009,1.0,1.0,1.0,0,0.5652173913043478,0.21739130434782608,0.391304347826087,0.6521739130434783,,,,,,,
mean_of_samples,random,12,3,0.21269905289606839,0.1416460288568893,1.0,1.0,1.0,0,,,,,,,,,,,
nearest_sample,random,12,3,0.1531243627107071,0.09528560885344238,1.0,1.0,1.0,0,,,,,,,,,,,
decay_only,random,12,3,0.1684245259295804,0.10530959356955188,1.0,1.0,1.0,0,,,,,,,,,,,
simgp_core,random,13,3,0.08021720963344504,0.05260514976797133,1.0,1.0,1.0,0,0.9545454545454546,0.8181818181818182,0.9090909090909091,0.9545454545454546,0.1,0.1,1.0,1.0,0.9,1.0,0.0
simgp_core_nogp,random,13,3,0.0856880035995162,0.06023970793963002,1.0,1.0,1.0,0,0.9090909090909091,0.6363636363636364,0.8181818181818182,0.9545454545454546,,,,,,,
simgp_core_g75,random,13,3,0.09825768522484685,0.062122062609751734,1.0,1.0,1.0,0,0.8181818181818182,0.7272727272727273,0.7727272727272727,0.9090909090909091,,,,,,,
physgp_core,random,13,3,0.16639288218660395,0.0996755520995806,1.0,1.0,1.0,0,0.6363636363636364,0.2727272727272727,0.5909090909090909,0.6818181818181818,,,,,,,
physgp_rich,random,13,3,0.16750759749657215,0.09575579250419587,1.0,1.0,1.0,0,0.7272727272727273,0.4090909090909091,0.6363636363636364,0.7727272727272727,,,,,,,
simgp_rich,random,13,3,0.084832039153599,0.05684488109301808,1.0,1.0,1.0,0,0.9545454545454546,0.8181818181818182,0.9090909090909091,0.9545454545454546,,,,,,,
mean_of_samples,random,13,3,0.2179342710826704,0.1465089365051976,1.0,1.0,1.0,0,,,,,,,,,,,
nearest_sample,random,13,3,0.14920604991200037,0.09268375022732123,1.0,1.0,1.0,0,,,,,,,,,,,
decay_only,random,13,3,0.17055483658271325,0.10462161783550372,1.0,1.0,1.0,0,,,,,,,,,,,
simgp_core,random,14,3,0.09412847460359694,0.06671482032903658,1.0,1.0,1.0,0,0.9047619047619048,0.6666666666666666,0.8095238095238095,0.9047619047619048,0.1,0.1,1.0,1.0,0.9,1.0,0.0
simgp_core_nogp,random,14,3,0.0876552862028765,0.06251096952952812,1.0,1.0,1.0,0,0.9047619047619048,0.6190476190476191,0.8095238095238095,0.9523809523809523,,,,,,,
simgp_core_g75,random,14,3,0.10917699837406047,0.07487979066790407,1.0,1.0,1.0,0,0.7142857142857143,0.42857142857142855,0.6666666666666666,0.8095238095238095,,,,,,,
physgp_core,random,14,3,0.162208544888328,0.09928681421360115,1.0,1.0,1.0,0,0.6190476190476191,0.2857142857142857,0.5714285714285714,0.6666666666666666,,,,,,,
physgp_rich,random,14,3,0.16424135769210488,0.09506208529558019,1.0,1.0,1.0,0,0.7142857142857143,0.38095238095238093,0.6190476190476191,0.7142857142857143,,,,,,,
simgp_rich,random,14,3,0.08258635166529422,0.05518956547739282,1.0,1.0,1.0,0,0.9523809523809523,0.8571428571428571,0.9047619047619048,0.9523809523809523,,,,,,,
mean_of_samples,random,14,3,0.21567260553700282,0.14941702947514493,1.0,1.0,1.0,0,,,,,,,,,,,
nearest_sample,random,14,3,0.13937890950386292,0.09113920808372004,1.0,1.0,1.0,0,,,,,,,,,,,
decay_only,random,14,3,0.162893040765844,0.09807941373032796,1.0,1.0,1.0,0,,,,,,,,,,,
simgp_core,random,15,3,0.09494734668656517,0.0672035908258446,1.0,1.0,1.0,0,0.9,0.6,0.8,0.9,0.1,0.1,1.0,1.0,0.9,1.0,0.0
simgp_core_nogp,random,15,3,0.08725617009437146,0.0625504037851698,1.0,1.0,1.0,0,0.9,0.65,0.8,0.95,,,,,,,
simgp_core_g75,random,15,3,0.11295827870392014,0.08217078217813985,1.0,1.0,1.0,0,0.65,0.2,0.65,0.75,,,,,,,
physgp_core,random,15,3,0.16661565544069837,0.10554779697873491,1.0,1.0,1.0,0,0.6,0.25,0.5,0.6,,,,,,,
physgp_rich,random,15,3,0.1692063915503398,0.10257222607314449,1.0,1.0,1.0,0,0.7,0.25,0.6,0.7,,,,,,,
simgp_rich,random,15,3,0.08679343187304407,0.05872204465524646,1.0,1.0,1.0,0,0.95,0.8,0.9,0.95,,,,,,,
pinn_rich,random,15,3,0.14613862881438766,0.08964163665182304,1.0,1.0,1.0,0,0.45,0.15,0.35,0.5,,,,,,,
mean_of_samples,random,15,3,0.21872783979569285,0.1462234349366483,1.0,1.0,1.0,0,,,,,,,,,,,
nearest_sample,random,15,3,0.1421215104582058,0.09253958251340444,1.0,1.0,1.0,0,,,,,,,,,,,
decay_only,random,15,3,0.16683076378497677,0.10178028995266479,1.0,1.0,1.0,0,,,,,,,,,,,
simgp_core,uncertainty,3,3,0.1983550693778809,0.16525136217174322,0.0,1.0,0.0,0,0.9375,0.34375,0.5625,0.96875,0.1,0.3,0.0,0.85,1.1,1.1,0.0
simgp_core,uncertainty,4,3,0.15688744359834134,0.1314719937401566,0.0,1.0,0.0,0,0.9354838709677419,0.3548387096774194,0.5806451612903226,0.9354838709677419,0.1,0.3,0.0,1.0,0.9,1.1,0.0
simgp_core,uncertainty,5,3,0.12956386437041847,0.11105963597674563,0.0,1.0,0.0,0,0.9333333333333333,0.36666666666666664,0.9333333333333333,0.9666666666666667,0.1,0.3,0.0,1.0,0.9,1.1,0.0
simgp_core,uncertainty,6,3,0.11893192249934441,0.10151135210204804,1.0,1.0,1.0,0,0.9310344827586207,0.3103448275862069,0.8275862068965517,0.9655172413793104,0.1,0.3,0.0,1.0,0.9,1.1,0.0
simgp_core,uncertainty,7,3,0.10379771565345841,0.08825432854363192,1.0,1.0,1.0,0,0.9642857142857143,0.39285714285714285,0.9285714285714286,0.9642857142857143,0.1,0.1,0.5,1.0,0.9,0.9,0.0
simgp_core,uncertainty,8,3,0.07831202095027494,0.05821955782920227,1.0,1.0,1.0,0,0.9629629629629629,0.8888888888888888,0.9629629629629629,0.9629629629629629,0.1,0.1,0.5,1.0,0.9,0.95,0.0
simgp_core,uncertainty,9,3,0.05946107546444532,0.04352175187451214,1.0,1.0,1.0,0,1.0,0.9615384615384616,1.0,1.0,0.1,0.1,0.0,1.0,0.9,0.9,0.0
simgp_core,uncertainty,10,3,0.04766696359428691,0.035579020257233286,1.0,1.0,1.0,0,1.0,0.84,0.96,1.0,0.1,0.1,1.0,1.15,1.1,1.0,0.0
simgp_core,uncertainty,11,3,0.04134867995352245,0.02963559274117414,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.15,1.0,0.95,0.0
simgp_core,uncertainty,12,3,0.0524459665071696,0.037062956648048775,1.0,1.0,1.0,0,1.0,0.9130434782608695,1.0,1.0,0.1,0.1,1.0,1.15,1.0,0.95,0.0
simgp_core,uncertainty,13,3,0.043837088643025206,0.033802947865791376,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.1,0.1,1.0,1.15,1.0,0.95,0.0
simgp_core,uncertainty,14,3,0.060883979204575646,0.046534823999760375,1.0,1.0,1.0,0,1.0,0.9047619047619048,1.0,1.0,0.1,0.1,0.5,1.0,1.1,0.9,0.0
simgp_core,uncertainty,15,3,0.05306359701839546,0.038543891358485086,1.0,1.0,1.0,0,1.0,0.95,1.0,1.0,0.1,0.1,0.5,1.0,1.1,0.9,0.0
simgp_core,straddle,3,3,0.17608442872753663,0.1531518072426104,0.0,1.0,0.0,0,0.9375,0.28125,0.875,0.96875,0.25,0.1,0.5,0.85,0.9,1.05,0.0
