model,strategy,n,seed,rmse_min,precision_min,recall_min,f1_min,n_true_viol_min,coverage90_min,coverage50_min,coverage80_min,coverage95_min,rmse_night,recall_night,coverage90_night,map_kb,map_kw,map_gamma,map_demand,map_rough,map_dose
mean_of_samples,random,13,1,0.38544937171165,1.0,0.0,0.0,35,0.0,,,,0.3318766691004073,0.0,0.0,,,,,,
simgp24,random,14,1,0.051439583580997275,0.9696969696969697,0.9142857142857143,0.9411764705882354,35,0.9871794871794872,0.5897435897435898,0.9615384615384616,1.0,0.06419629710401498,0.75,0.9487179487179487,0.1,0.6,0.0,1.15,0.9,0.9
simgp24_g75,random,14,1,0.06996458465120625,0.96875,0.8857142857142857,0.9253731343283582,35,0.48717948717948717,0.2692307692307692,0.358974358974359,0.6153846153846154,,,,,,,,,
simgp_timeblind,random,14,1,0.22145497194139255,1.0,0.2,0.33333333333333337,35,0.2692307692307692,,,,0.1627113773251156,0.2916666666666667,0.5,,,,,,
mean_of_samples,random,14,1,0.3908146786984015,1.0,0.0,0.0,35,0.0,,,,0.3359963086529131,0.0,0.0,,,,,,
simgp24,random,15,1,0.05068871321177773,0.96875,0.8857142857142857,0.9253731343283582,35,0.987012987012987,0.5714285714285714,0.974025974025974,1.0,0.06487941664105716,0.75,0.948051948051948,0.1,0.6,0.0,1.15,0.9,0.9
simgp24_g75,random,15,1,0.0683756487026259,0.96875,0.8857142857142857,0.9253731343283582,35,0.5064935064935064,0.24675324675324675,0.36363636363636365,0.6233766233766234,,,,,,,,,
simgp_timeblind,random,15,1,0.2232491666314512,1.0,0.2,0.33333333333333337,35,0.2597402597402597,,,,0.16383685961233554,0.2916666666666667,0.4935064935064935,,,,,,
mean_of_samples,random,15,1,0.39821610403131724,1.0,0.0,0.0,35,0.0,,,,0.34165223810310386,0.0,0.0,,,,,,
simgp24,uncertainty,3,1,0.05338523391563122,0.9714285714285714,0.918918918918919,0.9444444444444445,37,1.0,0.7191011235955056,1.0,1.0,0.06342198138643088,0.76,0.9887640449438202,0.1,1.0,1.0,0.85,1.0,1.1
simgp24,uncertainty,4,1,0.059299722169688075,0.9714285714285714,0.9444444444444444,0.9577464788732395,36,0.9886363636363636,0.6363636363636364,0.9659090909090909,0.9886363636363636,0.07628473019742228,0.7916666666666666,0.9886363636363636,0.4,1.0,0.5,1.0,1.1,1.1
simgp24,uncertainty,5,1,0.10842325479904616,0.7777777777777778,1.0,0.8750000000000001,35,0.6666666666666666,0.2413793103448276,0.5402298850574713,0.8620689655172413,0.14105535371203146,1.0,0.8160919540229885,0.4,1.0,1.0,0.85,0.9,1.1
simgp24,uncertainty,6,1,0.13899517030092787,0.7555555555555555,1.0,0.8607594936708861,34,0.627906976744186,0.18604651162790697,0.37209302325581395,0.8372093023255814,0.15184846185507103,1.0,0.9418604651162791,0.4,1.5,1.0,1.0,1.1,1.1
simgp24,uncertainty,7,1,0.11878627553671414,0.75,1.0,0.8571428571428571,33,0.6352941176470588,0.2,0.3764705882352941,0.8235294117647058,0.14706625430359466,1.0,0.9294117647058824,0.4,1.5,1.0,1.0,1.1,1.1
simgp24,uncertainty,8,1,0.1620926560704657,0.8205128205128205,1.0,0.9014084507042254,32,0.9523809523809523,0.40476190476190477,0.75,1.0,0.06252758022134322,0.9523809523809523,1.0,0.1,1.0,1.0,0.85,1.0,1.1
simgp24,uncertainty,9,1,0.17231482202027043,0.8235294117647058,0.9032258064516129,0.8615384615384616,31,0.9879518072289156,0.46987951807228917,0.8674698795180723,1.0,0.06833438350896227,0.95,1.0,0.1,1.0,1.0,0.85,1.0,1.1
simgp24,uncertainty,10,1,0.11730772063539867,0.8378378378378378,1.0,0.911764705882353,31,0.9390243902439024,0.4878048780487805,0.8048780487804879,1.0,0.18372242484729237,0.95,1.0,0.1,1.0,0.5,0.85,1.0,1.1
simgp24,uncertainty,11,1,0.1167550856968831,0.8378378378378378,1.0,0.911764705882353,31,0.9135802469135802,0.4567901234567901,0.8024691358024691,1.0,0.1437018808774113,1.0,1.0,0.1,1.0,0.5,0.85,1.0,1.1
simgp24,uncertainty,12,1,0.16484676518200853,0.7894736842105263,1.0,0.8823529411764706,30,0.975,0.3875,0.85,1.0,0.0401676123089742,0.9473684210526315,1.0,0.1,0.6,0.5,0.85,1.0,0.9
simgp24,uncertainty,13,1,0.11065281424305544,0.96,0.8275862068965517,0.888888888888889,29,0.9493670886075949,0.5949367088607594,0.7721518987341772,1.0,0.3350568825383604,0.3333333333333333,0.9873417721518988,0.1,0.6,0.5,0.85,1.0,0.9
simgp24,uncertainty,14,1,0.11188535232680091,0.9615384615384616,0.8928571428571429,0.9259259259259259,28,0.8974358974358975,0.5897435897435898,0.7948717948717948,1.0,0.3579203725438204,0.35294117647058826,0.9871794871794872,0.1,0.6,0.5,0.85,1.0,0.9
simgp24,uncertainty,15,1,0.10542686814436819,0.9615384615384616,0.8928571428571429,0.9259259259259259,28,0.8961038961038961,0.5714285714285714,0.7662337662337663,1.0,0.3684703116399755,0.35294117647058826,0.987012987012987,0.1,0.6,0.5,0.85,1.0,0.9
simgp24,straddle,3,1,0.05338523391563122,0.9714285714285714,0.918918918918919,0.9444444444444445,37,1.0,0.7191011235955056,1.0,1.0,0.06342198138643088,0.76,0.9887640449438202,0.1,1.0,1.0,0.85,1.0,1.1
simgp24,straddle,4,1,0.05897950145938849,0.9210526315789473,0.9722222222222222,0.9459459459459458,36,1.0,0.6363636363636364,0.9772727272727273,1.0,0.06941197915585856,0.96,0.9886363636363636,0.1,1.0,1.0,0.85,1.0,1.1
simgp24,straddle,5,1,0.0458556566509543,0.9705882352941176,0.9428571428571428,0.9565217391304348,35,1.0,0.7241379310344828,0.9885057471264368,1.0,0.046865901569315783,0.92,0.9770114942528736,0.1,1.0,1.0,0.85,1.0,1.1
simgp24,straddle,6,1,0.0437876063569942,0.9428571428571428,0.9705882352941176,0.9565217391304348,34,1.0,0.7093023255813954,0.9651162790697675,1.0,0.04106424802258031,0.92,0.9767441860465116,0.1,1.0,1.0,0.85,1.0,1.1
simgp24,straddle,7,1,0.041145685050480454,0.9696969696969697,0.9696969696969697,0.9696969696969697,33,0.9882352941176471,0.6941176470588235,0.9529411764705882,1.0,0.07745804737320569,0.75,0.8823529411764706,0.1,1.0,1.0,0.85,1.1,1.1
simgp24,straddle,8,1,0.04169977556426179,0.96875,0.96875,0.96875,32,0.9880952380952381,0.6666666666666666,0.9404761904761905,1.0,0.07618756665064036,0.8695652173913043,0.8809523809523809,0.25,0.6,1.0,0.85,1.1,0.9
simgp24,straddle,9,1,0.043867158740666365,0.9666666666666667,0.9354838709677419,0.9508196721311476,31,0.9879518072289156,0.6265060240963856,0.9036144578313253,1.0,0.08080166880316711,0.782608695652174,0.8674698795180723,0.25,0.6,1.0,0.85,1.1,0.9
simgp24,straddle,10,1,0.05029185743328567,0.9333333333333333,0.9333333333333333,0.9333333333333333,30,1.0,0.5609756097560976,0.8902439024390244,1.0,0.07805111473247059,0.8636363636363636,0.8902439024390244,0.1,1.0,0.5,0.85,1.1,1.1
simgp24,straddle,11,1,0.04552155711215664,0.9310344827586207,0.9310344827586207,0.9310344827586207,29,0.9876543209876543,0.6296296296296297,0.9012345679012346,1.0,0.0745612093424897,0.8571428571428571,0.8765432098765432,0.1,1.0,0.5,0.85,1.1,1.1
simgp24,straddle,12,1,0.045201008913727136,0.9629629629629629,0.9285714285714286,0.9454545454545454,28,0.9125,0.625,0.825,0.9875,0.07987907211251842,0.7,0.9,0.25,0.6,1.0,0.85,1.1,0.9
simgp24,straddle,13,1,0.08453836943006834,0.8709677419354839,1.0,0.9310344827586207,27,0.9493670886075949,0.7721518987341772,0.9367088607594937,0.9620253164556962,0.07832769150497755,0.8421052631578947,0.9493670886075949,0.25,0.6,1.0,0.85,1.1,0.9
simgp24,straddle,14,1,0.08751143829515313,0.8666666666666667,1.0,0.9285714285714286,26,0.8846153846153846,0.5897435897435898,0.8205128205128205,0.9102564102564102,0.07787090736358798,0.8333333333333334,0.9487179487179487,0.25,0.6,1.0,0.85,1.1,0.9
simgp24,straddle,15,1,0.07841581703347428,0.8620689655172413,1.0,0.9259259259259259,25,0.948051948051948,0.7402597402597403,0.9090909090909091,0.961038961038961,0.08034085301646851,0.8333333333333334,0.948051948051948,0.25,0.6,1.0,0.85,1.1,0.9
simgp24,straddle_min,3,1,0.05338523391563122,0.9714285714285714,0.918918918918919,0.9444444444444445,37,1.0,0.7191011235955056,1.0,1.0,0.06342198138643088,0.76,0.9887640449438202,0.1,1.0,1.0,0.85,1.0,1.1
simgp24,straddle_min,4,1,0.09079100370041704,0.8571428571428571,1.0,0.923076923076923,36,0.9886363636363636,0.4431818181818182,0.8295454545454546,1.0,0.0914277469662095,0.9166666666666666,0.9772727272727273,0.1,1.5,1.0,1.0,1.1,1.1
simgp24,straddle_min,5,1,0.07530229852460948,0.8974358974358975,1.0,0.945945945945946,35,0.9885057471264368,0.5172413793103449,0.896551724137931,1.0,0.06589760291587694,0.875,0.9770114942528736,0.1,1.0,1.0,0.85,1.0,1.0
simgp24,straddle_min,6,1,0.06225776162420862,0.8918918918918919,0.9705882352941176,0.9295774647887325,34,1.0,0.5465116279069767,0.9069767441860465,1.0,0.059400332215558245,0.875,0.9534883720930233,0.1,1.0,1.0,0.85,1.1,1.05
simgp24,straddle_min,7,1,0.06883501484785452,0.8918918918918919,1.0,0.9428571428571428,33,1.0,0.4588235294117647,0.9058823529411765,1.0,0.0628396863265498,0.9166666666666666,0.9529411764705882,0.25,1.0,1.0,0.85,1.1,1.1
simgp24,straddle_min,8,1,0.05384240322903653,0.8888888888888888,1.0,0.9411764705882353,32,1.0,0.6904761904761905,0.9523809523809523,1.0,0.050316330917649615,0.9166666666666666,0.9761904761904762,0.25,1.0,1.0,0.85,1.0,1.1
simgp24,straddle_min,9,1,0.05306773168315596,0.9142857142857143,1.0,0.955223880597015,32,1.0,0.6144578313253012,0.927710843373494,1.0,0.05044815112079853,0.9583333333333334,0.9397590361445783,0.25,1.0,1.0,0.85,1.0,1.1
simgp24,straddle_min,10,1,0.045786583637840585,0.9411764705882353,1.0,0.9696969696969697,32,0.926829268292683,0.6341463414634146,0.8780487804878049,1.0,0.0468814399540665,1.0,0.9146341463414634,0.25,1.0,1.0,0.85,1.0,1.1
simgp24,straddle_min,11,1,0.05990116818363378,0.9393939393939394,1.0,0.96875,31,0.9753086419753086,0.5185185185185185,0.8641975308641975,0.9876543209876543,0.059096222232450465,1.0,0.9259259259259259,0.25,1.0,1.0,0.85,1.0,1.1
simgp24,straddle_min,12,1,0.04761590867140024,0.9393939393939394,1.0,0.96875,31,0.8875,0.6125,0.85,0.9375,0.0522195403631752,1.0,0.8875,0.25,1.0,1.0,0.85,1.0,1.1
simgp24,straddle_min,13,1,0.0484761566356063,0.9393939393939394,1.0,0.96875,31,0.8860759493670886,0.569620253164557,0.8607594936708861,0.9493670886075949,0.05314701555585788,1.0,0.8987341772151899,0.25,1.0,1.0,0.85,1.0,1.1
simgp24,straddle_min,14,1,0.04564380840179325,0.9393939393939394,1.0,0.96875,31,0.8846153846153846,0.5512820512820513,0.8333333333333334,0.9487179487179487,0.050975473364652295,1.0,0.8846153846153846,0.25,1.0,1.0,0.85,1.0,1.1
simgp24,straddle_min,15,1,0.044257642026024134,0.96875,1.0,0.9841269841269841,31,0.8831168831168831,0.5714285714285714,0.7922077922077922,0.922077922077922,0.04959407211465364,1.0,0.8831168831168831,0.4,0.6,1.0,0.85,1.0,0.95
simgp24,random,3,2,0.07847507059194257,0.875,1.0,0.9333333333333333,28,0.9775280898876404,0.38202247191011235,0.8876404494382022,1.0,0.18488266407354845,1.0,1.0,0.4,0.6,1.0,1.15,1.1,1.0
simgp24_g75,random,3,2,0.09661050491506291,0.8235294117647058,1.0,0.9032258064516129,28,0.6966292134831461,0.12359550561797752,0.2247191011235955,0.8202247191011236,,,,,,,,,
simgp_timeblind,random,3,2,0.20480758490963252,1.0,0.17857142857142858,0.30303030303030304,28,0.5617977528089888,,,,0.20576353527152821,0.3333333333333333,0.8651685393258427,,,,,,
mean_of_samples,random,3,2,0.2746482757510733,1.0,0.0,0.0,28,0.0,,,,0.3771527221691879,0.0,0.0,,,,,,
simgp24,random,4,2,0.07675478674530868,0.875,1.0,0.9333333333333333,28,0.9772727272727273,0.3977272727272727,0.875,0.9772727272727273,0.18225239578878324,0.9333333333333333,1.0,0.25,0.6,0.5,1.15,1.0,1.0
simgp24_g75,random,4,2,0.09677262141633393,0.8235294117647058,1.0,0.9032258064516129,28,0.5568181818181818,0.14772727272727273,0.20454545454545456,0.7954545454545454,,,,,,,,,
simgp_timeblind,random,4,2,0.21072732740658764,1.0,0.17857142857142858,0.30303030303030304,28,0.5,,,,0.2014947076547454,0.3333333333333333,0.75,,,,,,
mean_of_samples,random,4,2,0.2796203805832751,1.0,0.0,0.0,28,0.0,,,,0.34696183474705106,0.0,0.0,,,,,,
simgp24,random,5,2,0.07694565904820054,0.875,1.0,0.9333333333333333,28,0.9770114942528736,0.367816091954023,0.8620689655172413,1.0,0.1852564460103013,1.0,1.0,0.25,0.6,1.0,1.15,1.0,1.0
simgp24_g75,random,5,2,0.09291235455918423,0.8235294117647058,1.0,0.9032258064516129,28,0.28735632183908044,0.13793103448275862,0.19540229885057472,0.735632183908046,,,,,,,,,
simgp_timeblind,random,5,2,0.1969460560053159,1.0,0.17857142857142858,0.30303030303030304,28,0.5632183908045977,,,,0.2050557693197637,0.3333333333333333,0.7586206896551724,,,,,,
mean_of_samples,random,5,2,0.28858448326628355,1.0,0.0,0.0,28,0.0,,,,0.33601032758549176,0.0,0.0,,,,,,
simgp24,random,6,2,0.07896810451724635,0.9032258064516129,1.0,0.9491525423728813,28,0.9767441860465116,0.37209302325581395,0.8604651162790697,1.0,0.18410893020091512,1.0,1.0,0.55,0.6,1.0,0.85,1.0,1.05
simgp24_g75,random,6,2,0.08584908754646761,0.8484848484848485,1.0,0.9180327868852458,28,0.45348837209302323,0.1511627906976744,0.2558139534883721,0.6162790697674418,,,,,,,,,
simgp_timeblind,random,6,2,0.1963093673418536,1.0,0.17857142857142858,0.30303030303030304,28,0.5581395348837209,,,,0.2124748826887801,0.3333333333333333,0.6046511627906976,,,,,,
mean_of_samples,random,6,2,0.29508768897790827,1.0,0.0,0.0,28,0.0,,,,0.3313722161259458,0.0,0.0,,,,,,
simgp24,random,7,2,0.09162586290643042,0.9,1.0,0.9473684210526316,27,0.8470588235294118,0.43529411764705883,0.6352941176470588,0.9294117647058824,0.13411162104013039,0.8666666666666667,0.9764705882352941,0.55,0.6,1.0,1.0,0.9,1.1
simgp24_g75,random,7,2,0.22196728003383673,0.6923076923076923,1.0,0.8181818181818181,27,0.4,0.07058823529411765,0.2235294117647059,0.5176470588235295,,,,,,,,,
simgp_timeblind,random,7,2,0.19365452674520006,1.0,0.37037037037037035,0.5405405405405406,27,0.5294117647058824,,,,0.22035622008485556,0.3333333333333333,0.6,,,,,,
mean_of_samples,random,7,2,0.2815017161425569,1.0,0.0,0.0,27,0.0,,,,0.346956378642901,0.0,0.0,,,,,,
simgp24,random,8,2,0.06970844345972847,0.9,1.0,0.9473684210526316,27,0.9523809523809523,0.5238095238095238,0.8333333333333334,0.9761904761904762,0.1444243384361325,0.8,0.9285714285714286,0.55,0.6,1.0,1.0,0.9,1.1
simgp24_g75,random,8,2,0.2696978853967859,0.4909090909090909,1.0,0.6585365853658536,27,0.32142857142857145,0.07142857142857142,0.10714285714285714,0.5,,,,,,,,,
simgp_timeblind,random,8,2,0.20418204030663292,1.0,0.37037037037037035,0.5405405405405406,27,0.4880952380952381,,,,0.21293487975330763,0.3333333333333333,0.6190476190476191,,,,,,
mean_of_samples,random,8,2,0.29168181993277253,1.0,0.0,0.0,27,0.0,,,,0.33183616796115545,0.0,0.0,,,,,,
simgp24,random,9,2,0.06914452301865807,0.9,1.0,0.9473684210526316,27,0.9397590361445783,0.5542168674698795,0.8192771084337349,0.9759036144578314,0.13931730588109567,0.8,0.9397590361445783,0.55,0.6,1.0,1.0,0.9,1.1
simgp24_g75,random,9,2,0.18927243340695465,0.6923076923076923,1.0,0.8181818181818181,27,0.6626506024096386,0.25301204819277107,0.6144578313253012,0.6867469879518072,,,,,,,,,
simgp_timeblind,random,9,2,0.20246145507321836,1.0,0.37037037037037035,0.5405405405405406,27,0.5060240963855421,,,,0.21600092536129611,0.3333333333333333,0.5662650602409639,,,,,,
mean_of_samples,random,9,2,0.29749124809164657,1.0,0.0,0.0,27,0.0,,,,0.3274006522466827,0.0,0.0,,,,,,
simgp24,random,10,2,0.06932884630603525,0.9,1.0,0.9473684210526316,27,0.9512195121951219,0.5487804878048781,0.8292682926829268,0.975609756097561,0.14022834986104568,0.8,0.9390243902439024,0.55,0.6,1.0,1.0,0.9,1.1
simgp24_g75,random,10,2,0.18651637823341766,0.7105263157894737,1.0,0.8307692307692308,27,0.6585365853658537,0.21951219512195122,0.5853658536585366,0.7073170731707317,,,,,,,,,
simgp_timeblind,random,10,2,0.1921404211373224,1.0,0.37037037037037035,0.5405405405405406,27,0.5121951219512195,,,,0.21165555450804094,0.3333333333333333,0.573170731707317,,,,,,
mean_of_samples,random,10,2,0.3146854264296555,1.0,0.0,0.0,27,0.0,,,,0.3220511512735882,0.0,0.0,,,,,,
simgp24,random,11,2,0.0642383754175009,0.896551724137931,0.9629629629629629,0.9285714285714286,27,0.9506172839506173,0.6172839506172839,0.8888888888888888,0.9753086419753086,0.15822670586208673,0.7333333333333333,0.9135802469135802,0.4,0.6,0.5,1.15,1.0,1.0
simgp24_g75,random,11,2,0.24528282694952686,0.6,1.0,0.7499999999999999,27,0.20987654320987653,0.04938271604938271,0.13580246913580246,0.43209876543209874,,,,,,,,,
simgp_timeblind,random,11,2,0.19657479693623367,1.0,0.37037037037037035,0.5405405405405406,27,0.48148148148148145,,,,0.21295264766539934,0.3333333333333333,0.5432098765432098,,,,,,
mean_of_samples,random,11,2,0.3280953454299935,1.0,0.0,0.0,27,0.0,,,,0.3195151091308048,0.0,0.0,,,,,,
simgp24,random,12,2,0.06684484949524643,0.9,1.0,0.9473684210526316,27,0.9375,0.6125,0.8875,0.975,0.16212467959061538,0.7333333333333333,0.925,0.4,0.6,0.5,1.15,1.0,1.0
simgp24_g75,random,12,2,0.21643137032597803,0.6136363636363636,1.0,0.7605633802816901,27,0.4375,0.125,0.275,0.5875,,,,,,,,,
simgp_timeblind,random,12,2,0.19032390611234798,1.0,0.37037037037037035,0.5405405405405406,27,0.5125,,,,0.21310737979898206,0.3333333333333333,0.55,,,,,,
mean_of_samples,random,12,2,0.331076310316782,1.0,0.0,0.0,27,0.0,,,,0.32108032746737414,0.0,0.0,,,,,,
simgp24,random,13,2,0.06712333253718365,0.9,1.0,0.9473684210526316,27,0.9620253164556962,0.6075949367088608,0.8607594936708861,0.9746835443037974,0.16351875351292977,0.7333333333333333,0.9240506329113924,0.4,0.6,0.5,1.15,1.0,1.0
simgp24_g75,random,13,2,0.21610383778634387,0.54,1.0,0.7012987012987013,27,0.35443037974683544,0.08860759493670886,0.25316455696202533,0.4177215189873418,,,,,,,,,
simgp_timeblind,random,13,2,0.19006489325411735,1.0,0.37037037037037035,0.5405405405405406,27,0.4936708860759494,,,,0.21185384961119516,0.3333333333333333,0.5569620253164557,,,,,,
mean_of_samples,random,13,2,0.3364537741686871,1.0,0.0,0.0,27,0.0,,,,0.32020237274287555,0.0,0.0,,,,,,
simgp24,random,14,2,0.06774539253391652,0.9,1.0,0.9473684210526316,27,0.9487179487179487,0.6025641025641025,0.8717948717948718,0.9743589743589743,0.16515371915494428,0.7333333333333333,0.9230769230769231,0.4,0.6,0.5,1.15,1.0,1.0
simgp24_g75,random,14,2,0.20312340276482402,0.6,1.0,0.7499999999999999,27,0.358974358974359,0.08974358974358974,0.24358974358974358,0.46153846153846156,,,,,,,,,
simgp_timeblind,random,14,2,0.1887395173699057,1.0,0.37037037037037035,0.5405405405405406,27,0.5,,,,0.2112959866392845,0.3333333333333333,0.5769230769230769,,,,,,
mean_of_samples,random,14,2,0.35863783366097896,1.0,0.0,0.0,27,0.0,,,,0.3212920926222356,0.0,0.0,,,,,,
simgp24,random,15,2,0.06376788010005043,0.9310344827586207,1.0,0.9642857142857143,27,0.948051948051948,0.6493506493506493,0.9090909090909091,0.974025974025974,0.18269398885689977,0.5333333333333333,0.9090909090909091,0.4,0.6,0.5,1.15,1.0,1.0
simgp24_g75,random,15,2,0.20229090708342312,0.627906976744186,1.0,0.7714285714285715,27,0.35064935064935066,0.09090909090909091,0.24675324675324675,0.42857142857142855,,,,,,,,,
simgp_timeblind,random,15,2,0.18811181855292947,1.0,0.37037037037037035,0.5405405405405406,27,0.4935064935064935,,,,0.20636694901274902,0.4,0.6233766233766234,,,,,,
mean_of_samples,random,15,2,0.3470456091033384,1.0,0.0,0.0,27,0.0,,,,0.3210793091099469,0.0,0.0,,,,,,
simgp24,uncertainty,3,2,0.07847507059194257,0.875,1.0,0.9333333333333333,28,0.9775280898876404,0.38202247191011235,0.8876404494382022,1.0,0.18488266407354845,1.0,1.0,0.4,0.6,1.0,1.15,1.1,1.0
simgp24,uncertainty,4,2,0.09491361311022316,0.8709677419354839,1.0,0.9310344827586207,27,0.9204545454545454,0.4772727272727273,0.7840909090909091,0.9431818181818182,0.1198316077982084,0.9333333333333333,1.0,0.7,0.3,1.0,1.0,0.9,0.9
simgp24,uncertainty,5,2,0.08914190412986231,0.8666666666666667,1.0,0.9285714285714286,26,0.8045977011494253,0.4367816091954023,0.735632183908046,0.9080459770114943,0.07281769595064715,1.0,0.9770114942528736,0.7,0.3,1.0,1.0,0.9,0.95
simgp24,uncertainty,6,2,0.07528949698408467,0.8571428571428571,0.96,0.9056603773584904,25,0.8604651162790697,0.5813953488372093,0.8023255813953488,0.9069767441860465,0.0668093057797603,0.7333333333333333,0.9534883720930233,0.7,0.3,1.0,1.0,0.9,0.95
simgp24,uncertainty,7,2,0.0640226299379673,0.8518518518518519,0.9583333333333334,0.9019607843137256,24,0.8823529411764706,0.5411764705882353,0.8,0.9529411764705882,0.048164880544326744,0.7142857142857143,0.9764705882352941,0.4,0.6,1.0,1.0,0.9,1.1
simgp24,uncertainty,8,2,0.0807926337332043,0.8461538461538461,0.9565217391304348,0.8979591836734695,23,0.9047619047619048,0.4642857142857143,0.8571428571428571,0.9166666666666666,0.07193716627463045,0.8461538461538461,0.9642857142857143,0.4,0.6,1.0,1.0,0.9,1.1
simgp24,uncertainty,9,2,0.09289744469948658,0.8461538461538461,1.0,0.9166666666666666,22,0.927710843373494,0.5180722891566265,0.8674698795180723,0.9759036144578314,0.0852374254895195,0.75,0.963855421686747,0.4,0.6,1.0,1.0,0.9,1.1
simgp24,uncertainty,10,2,0.1734475309051235,0.75,1.0,0.8571428571428571,21,0.8902439024390244,0.3048780487804878,0.8414634146341463,0.9390243902439024,0.14857804176222528,1.0,0.975609756097561,0.25,0.6,1.0,1.0,0.9,1.0
simgp24,uncertainty,11,2,0.2656980365430691,0.5405405405405406,1.0,0.7017543859649124,20,0.7901234567901234,0.09876543209876543,0.3950617283950617,0.9012345679012346,0.16064805506863514,1.0,1.0,0.4,0.6,0.0,1.15,1.1,0.9
simgp24,uncertainty,12,2,0.24483588522959437,0.59375,1.0,0.7450980392156863,19,0.875,0.1125,0.5375,0.9625,0.10011506541023275,1.0,1.0,0.4,0.6,0.0,1.15,1.1,0.9
simgp24,uncertainty,13,2,0.23824907058248154,0.5757575757575758,1.0,0.7307692307692308,19,0.8734177215189873,0.21518987341772153,0.6582278481012658,0.8987341772151899,0.11541088859926582,1.0,1.0,0.4,0.6,0.0,1.15,1.1,0.9
simgp24,uncertainty,14,2,0.26713116009465404,0.5625,1.0,0.72,18,0.6923076923076923,0.11538461538461539,0.4358974358974359,0.8333333333333334,0.07845680418298742,1.0,1.0,0.4,0.6,0.0,1.15,1.1,0.9
simgp24,uncertainty,15,2,0.15035471000125705,1.0,1.0,1.0,17,0.961038961038961,0.7142857142857143,0.922077922077922,0.961038961038961,0.250471954382814,0.9090909090909091,0.922077922077922,0.4,0.6,0.0,1.15,1.1,0.9
simgp24,straddle,3,2,0.07847507059194257,0.875,1.0,0.9333333333333333,28,0.9775280898876404,0.38202247191011235,0.8876404494382022,1.0,0.18488266407354845,1.0,1.0,0.4,0.6,1.0,1.15,1.1,1.0
simgp24,straddle,4,2,0.07314832326576508,0.8709677419354839,1.0,0.9310344827586207,27,0.9659090909090909,0.48863636363636365,0.8863636363636364,1.0,0.13250802966918154,1.0,1.0,0.25,0.6,0.5,1.15,0.9,1.05
simgp24,straddle,5,2,0.11172062006395223,0.8125,1.0,0.896551724137931,26,0.8505747126436781,0.21839080459770116,0.735632183908046,0.8850574712643678,0.20125485030715148,1.0,0.9655172413793104,0.4,0.6,0.0,1.15,1.1,0.9
simgp24,straddle,6,2,0.10878124616385947,0.8620689655172413,1.0,0.9259259259259259,25,0.9767441860465116,0.2558139534883721,0.7906976744186046,0.9883720930232558,0.10125746899506821,1.0,0.9883720930232558,0.4,0.6,0.0,1.15,1.1,0.9
simgp24,straddle,7,2,0.0640529318802951,0.8571428571428571,1.0,0.923076923076923,24,0.9882352941176471,0.5176470588235295,0.9411764705882353,1.0,0.06410821701647285,0.9333333333333333,0.9882352941176471,0.4,0.6,1.0,1.0,0.9,1.1
simgp24,straddle,8,2,0.12726683036225558,0.7419354838709677,1.0,0.8518518518518519,23,1.0,0.5952380952380952,1.0,1.0,0.15780442240254106,1.0,0.9880952380952381,0.1,1.0,0.0,1.15,1.1,0.95
simgp24,straddle,9,2,0.09418242917277006,0.8461538461538461,1.0,0.9166666666666666,22,1.0,0.8795180722891566,1.0,1.0,0.14498331507611056,0.9285714285714286,0.9879518072289156,0.4,0.6,0.0,1.15,1.1,0.95
simgp24,straddle,10,2,0.15918674039884684,0.7777777777777778,1.0,0.8750000000000001,21,0.9878048780487805,0.2926829268292683,0.9512195121951219,1.0,0.0684836224172511,0.9285714285714286,0.975609756097561,0.25,0.6,1.0,1.0,0.9,1.1
simgp24,straddle,11,2,0.124397147587492,0.8333333333333334,1.0,0.9090909090909091,20,1.0,0.5925925925925926,0.9876543209876543,1.0,0.09677669460959284,0.9285714285714286,0.9753086419753086,0.1,1.0,0.0,1.15,1.1,1.05
simgp24,straddle,12,2,0.11854554544832029,0.8260869565217391,1.0,0.9047619047619047,19,1.0,0.8625,0.95,1.0,0.13569475361685798,0.9230769230769231,0.9875,0.1,1.0,0.0,1.15,1.1,1.05
simgp24,straddle,13,2,0.10527632094016293,0.9473684210526315,1.0,0.972972972972973,18,1.0,0.8227848101265823,0.9367088607594937,1.0,0.127828025458888,0.9230769230769231,0.9873417721518988,0.25,0.6,1.0,1.0,0.9,1.1
simgp24,straddle,14,2,0.08033264731166495,1.0,1.0,1.0,18,1.0,0.8846153846153846,0.9743589743589743,1.0,0.10537223616858439,1.0,0.9871794871794872,0.1,0.6,1.0,1.0,0.9,1.05
simgp24,straddle,15,2,0.07058253092994315,1.0,1.0,1.0,17,0.987012987012987,0.8701298701298701,0.974025974025974,1.0,0.08846938523492298,0.8333333333333334,0.974025974025974,0.1,0.6,1.0,1.0,0.9,1.05
simgp24,straddle_min,3,2,0.07847507059194257,0.875,1.0,0.9333333333333333,28,0.9775280898876404,0.38202247191011235,0.8876404494382022,1.0,0.18488266407354845,1.0,1.0,0.4,0.6,1.0,1.15,1.1,1.0
simgp24,straddle_min,4,2,0.06841413640110858,0.8709677419354839,1.0,0.9310344827586207,27,1.0,0.4318181818181818,0.9204545454545454,1.0,0.1761868671423105,0.8666666666666667,1.0,0.4,0.6,0.5,1.15,1.1,1.0
